Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB,Prelabel_Multi_A
14055,6,10.1.1.6,2126477730,238.691078,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0.0,21477.195,0.0,8989494.604,0,0,0,1,6,0,1,6
14092,6,10.1.1.9,3428079016,239.398862,0,100,0,0,0,0,0,0,0,100,16,16,0,1526,0.0,6814.368,0.0,10401451.49,0,0,0,1,9,0,1,9
14108,6,10.1.1.8,3884774358,239.654493,0,100,0,0,0,0,0,0,95,5,16,16,0,594,0.0,22396.535,0.0,13316083.55,0,0,0,1,8,0,1,8
14110,6,10.1.1.6,2126477730,239.722513,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,24819.79,0.0,10325032.47,0,0,0,1,6,0,1,6
14122,6,10.1.1.1,595229600,239.868037,0,100,0,0,0,0,0,0,5,95,16,16,0,1465,0.0,15427.403,0.0,22610401.31,0,0,0,1,1,0,1,1
14124,6,10.1.1.3,159023198,239.914001,0,100,0,0,0,0,0,0,1,99,16,16,0,1482,0.0,18348.269,0.0,27208281.67,0,0,0,1,3,0,1,1
14127,6,10.1.1.7,1673646831,240.006153,0,100,0,0,0,0,0,0,100,0,16,16,0,257,0.0,14751.43,0.0,3804688.775,0,0,0,1,7,0,1,7
14167,6,10.1.1.8,3884774358,240.704927,0,100,0,0,0,0,0,0,95,5,16,16,0,578,0.0,24370.882,0.0,14100017.49,0,0,0,1,8,0,1,8
14174,6,10.1.1.6,2126477730,240.804946,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,23650.425,0.0,9853713.019,0,0,0,1,6,0,1,6
14189,6,10.1.1.1,595229600,241.188118,0,100,0,0,0,0,0,3,8,89,16,16,0,1400,0.0,19392.749,0.0,27168466.27,0,0,0,1,1,0,1,1
14205,6,10.1.1.3,159023198,241.44665,0,100,0,0,0,0,0,0,0,100,16,16,0,1499,0.0,16703.106,0.0,25046642.12,0,0,0,1,3,0,1,3
14211,6,10.1.1.7,1673646831,241.616695,0,100,0,0,0,0,0,0,100,0,16,16,0,257,0.0,15895.272,0.0,4089535.531,0,0,0,1,7,0,1,7
14217,6,10.1.1.8,3884774358,241.678327,0,100,0,0,0,0,0,0,91,9,16,16,0,615,0.0,26299.565,0.0,16175284.7,0,0,0,1,8,0,1,8
14246,6,10.1.1.6,2126477730,242.350524,0,100,0,0,0,0,0,0,100,0,16,16,0,422,0.0,16563.383,0.0,6996372.865,0,0,0,1,6,0,1,6
14258,6,10.1.1.1,595229600,242.64394,0,100,0,0,0,0,0,1,8,91,16,16,0,1429,0.0,17584.567,0.0,25130457.04,0,0,0,1,1,0,1,1
14264,6,10.1.1.8,3884774358,242.713281,0,100,0,0,0,0,0,0,91,9,16,16,0,645,0.0,24735.403,0.0,15973133.76,0,0,0,1,8,0,1,8
14278,6,10.1.1.3,159023198,242.924988,0,100,0,0,0,0,0,0,1,99,16,16,0,1497,0.0,17316.743,0.0,25933555.06,0,0,0,1,3,0,1,3
14281,6,10.1.1.9,3428079016,242.975762,0,100,0,0,0,0,0,0,0,100,16,16,0,1530,0.0,7157.035,0.0,10956562.37,0,0,0,1,9,0,1,9
14286,6,10.1.1.6,2126477730,243.043382,0,100,0,0,0,0,0,0,100,0,16,16,0,411,0.0,36948.409,0.0,15205009.24,0,0,0,1,6,0,1,6
14291,6,10.1.1.7,1673646831,243.128018,0,100,0,0,0,0,0,0,100,0,16,16,0,258,0.0,16938.799,0.0,4379695.846,0,0,0,1,7,0,1,7
14312,6,10.1.1.6,2126477730,243.771898,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,35139.923,0.0,14685676.78,0,0,0,1,6,0,1,6
14316,6,10.1.1.8,3884774358,243.820115,0,100,0,0,0,0,0,0,93,7,16,16,0,604,0.0,23129.029,0.0,13973634.33,0,0,0,1,8,0,1,8
14331,6,10.1.1.1,595229600,244.118947,0,100,0,0,0,0,0,1,5,94,16,16,0,1454,0.0,17355.849,0.0,25236793.15,0,0,0,1,1,0,1,1
14351,6,10.1.1.7,1673646831,244.576157,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,17677.862,0.0,4582101.731,0,0,0,1,7,0,1,7
14356,6,10.1.1.3,159023198,244.609503,0,100,0,0,0,0,0,1,1,98,16,15,0,1475,0.0,15197.253,0.0,22428713.32,0,0,0,1,3,0,1,1
14361,6,10.1.1.6,2126477730,244.630128,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,29828.83,0.0,12446974.1,0,0,0,1,6,0,1,6
14373,6,10.1.1.8,3884774358,244.752508,0,100,0,0,0,0,0,0,93,7,16,16,0,626,0.0,27456.238,0.0,17202980.75,0,0,0,1,8,0,1,8
14398,6,10.1.1.6,2126477730,245.266444,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,40231.594,0.0,16659098.55,0,0,0,1,6,0,1,6
14427,6,10.1.1.8,3884774358,245.84419,0,100,0,0,0,0,0,0,94,6,16,16,0,601,0.0,23450.048,0.0,14107548.94,0,0,0,1,8,0,1,8
14435,6,10.1.1.6,2126477730,245.987892,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,35484.196,0.0,14647875.95,0,0,0,1,6,0,1,6
14444,6,10.1.1.9,3428079016,246.116017,0,100,0,0,0,0,0,0,0,100,16,16,0,1531,0.0,8152.204,0.0,12485263.88,0,0,0,1,9,0,1,9
14449,6,10.1.1.7,1673646831,246.160808,0,100,0,0,0,0,0,0,100,0,16,16,0,262,0.0,16154.977,0.0,4239065.907,0,0,0,1,7,0,1,7
14456,6,10.1.1.3,159023198,246.237575,0,100,0,0,0,0,0,0,0,100,16,16,0,1501,0.0,15724.12,0.0,23608822.86,0,0,0,1,3,0,1,3
14470,6,10.1.1.1,595229600,246.471766,0,100,0,0,0,0,0,1,12,87,16,15,0,1398,0.0,10880.565,0.0,15215382.28,0,0,0,1,1,0,1,1
14490,6,10.1.1.6,2126477730,246.783367,0,100,0,0,0,0,0,0,100,0,16,16,0,421,0.0,32182.029,0.0,13573092.7,0,0,0,1,6,0,1,6
14494,6,10.1.1.8,3884774358,246.937467,0,100,0,0,0,0,0,0,95,5,16,16,0,601,0.0,23415.841,0.0,14086970.01,0,0,0,1,8,0,1,8
14525,6,10.1.1.6,2126477730,247.519203,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0.0,34790.36,0.0,14561852.88,0,0,0,1,6,0,1,6
14537,6,10.1.1.3,159023198,247.66207,0,100,0,0,0,0,0,0,0,100,16,16,0,1502,0.0,17971.281,0.0,26994302.19,0,0,0,1,3,0,1,3
14546,6,10.1.1.7,1673646831,247.843299,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,15215.536,0.0,3943866.973,0,0,0,1,7,0,1,7
14551,6,10.1.1.1,595229600,247.875782,0,100,0,0,0,0,0,2,8,90,16,16,0,1416,0.0,18233.41,0.0,25836012.94,0,0,0,1,1,0,1,1
14558,6,10.1.1.8,3884774358,247.981387,0,100,0,0,0,0,0,0,96,4,16,16,0,584,0.0,24522.951,0.0,14329250.73,0,0,0,1,8,0,1,4
14573,6,10.1.1.6,2126477730,248.255626,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,34762.629,0.0,14327765.13,0,0,0,1,6,0,1,6
14616,6,10.1.1.6,2126477730,249.054158,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,32058.828,0.0,13295436.98,0,0,0,1,6,0,1,6
14621,6,10.1.1.8,3884774358,249.13515,0,100,0,0,0,0,0,0,94,6,16,16,0,589,0.0,22188.269,0.0,13078653.41,0,0,0,1,8,0,1,8
14626,6,10.1.1.3,159023198,249.179661,0,100,0,0,0,0,0,0,0,100,16,16,0,1491,0.0,16868.84,0.0,25154814.45,0,0,0,1,3,0,1,3
14632,6,10.1.1.9,3428079016,249.270501,0,100,0,0,0,0,0,0,0,100,16,16,0,1530,0.0,8115.432,0.0,12418558.34,0,0,0,1,9,0,1,9
14646,6,10.1.1.1,595229600,249.440922,0,100,0,0,0,0,0,0,6,94,16,16,0,1457,0.0,16356.364,0.0,23835802.41,0,0,0,1,1,0,1,1
14663,6,10.1.1.7,1673646831,249.719787,0,100,0,0,0,0,0,0,100,0,16,15,0,262,0.0,13642.505,0.0,3579793.344,0,0,0,1,7,0,1,7
14668,6,10.1.1.6,2126477730,249.806155,0,100,0,0,0,0,0,0,100,0,16,16,0,421,0.0,34042.689,0.0,14336057.31,0,0,0,1,6,0,1,6
14702,6,10.1.1.8,3884774358,250.365274,0,100,0,0,0,0,0,0,94,6,16,16,0,604,0.0,20810.91,0.0,12573119.49,0,0,0,1,8,0,1,8
14707,6,10.1.1.3,159023198,250.480139,0,100,0,0,0,0,0,0,0,100,16,16,0,1501,0.0,19685.07,0.0,29555951.39,0,0,0,1,3,0,1,3
14716,6,10.1.1.6,2126477730,250.647944,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,30411.421,0.0,12709541.12,0,0,0,1,6,0,1,6
14727,6,10.1.1.1,595229600,250.786844,0,100,0,0,0,0,0,2,8,90,16,16,0,1402,0.0,19020.419,0.0,26671192.08,0,0,0,1,1,0,1,1
14744,6,10.1.1.7,1673646831,251.291273,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,16290.314,0.0,4264152.538,0,0,0,1,7,0,1,7
14746,6,10.1.1.8,3884774358,251.308031,0,100,0,0,0,0,0,0,93,7,16,16,0,609,0.0,27154.396,0.0,16544630.12,0,0,0,1,8,0,1,8
14751,6,10.1.1.6,2126477730,251.371707,0,100,0,0,0,0,0,0,100,0,16,16,0,411,0.0,35370.695,0.0,14555748.44,0,0,0,1,6,0,1,6
14800,6,10.1.1.6,2126477730,252.081636,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,36059.945,0.0,14793231.66,0,0,0,1,6,0,1,6
14811,6,10.1.1.1,595229600,252.237519,0,100,0,0,0,0,0,0,3,97,16,16,0,1490,0.0,17646.957,0.0,26303848.7,0,0,0,1,1,0,1,3
14819,6,10.1.1.8,3884774358,252.408928,0,100,0,0,0,0,0,0,91,9,16,16,0,636,0.0,23253.768,0.0,14807999.69,0,0,0,1,8,0,1,8
14833,6,10.1.1.9,3428079016,252.61534,0,100,0,0,0,0,0,0,0,100,16,16,0,1530,0.0,7653.582,0.0,11716716.31,0,0,0,1,9,0,1,9
14847,6,10.1.1.3,159023198,252.895029,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,10600.897,0.0,15957317.8,0,0,0,1,3,0,1,3
14851,6,10.1.1.7,1673646831,252.972117,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,15230.445,0.0,3967226.39,0,0,0,1,7,0,1,7
14852,6,10.1.1.6,2126477730,252.975539,0,100,0,0,0,0,0,0,100,0,16,16,0,408,0.0,28638.454,0.0,11693653.34,0,0,0,1,6,0,1,6
14877,6,10.1.1.8,3884774358,253.382013,0,100,0,0,0,0,0,0,91,9,16,16,0,627,0.0,26308.078,0.0,16517263.42,0,0,0,1,8,0,1,8
14908,6,10.1.1.1,595229600,253.829092,0,100,0,0,0,0,0,3,5,92,16,16,0,1426,0.0,16084.716,0.0,22945812.73,0,0,0,1,1,0,1,1
14914,6,10.1.1.6,2126477730,253.939455,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,26558.329,0.0,10963278.24,0,0,0,1,6,0,1,6
14939,6,10.1.1.8,3884774358,254.474433,0,100,0,0,0,0,0,0,91,9,16,16,0,607,0.0,23434.213,0.0,14233003.75,0,0,0,1,8,0,1,8
14941,6,10.1.1.7,1673646831,254.530511,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,16427.166,0.0,4257921.408,0,0,0,1,7,0,1,7
14944,6,10.1.1.3,159023198,254.571511,0,100,0,0,0,0,0,0,0,100,16,15,0,1503,0.0,15270.072,0.0,22956415.2,0,0,0,1,3,0,1,3
14955,6,10.1.1.6,2126477730,254.785228,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,30268.17,0.0,12591558.53,0,0,0,1,6,0,1,6
14976,6,10.1.1.1,595229600,255.115669,0,100,0,0,0,0,0,1,7,92,16,16,0,1424,0.0,19897.76,0.0,28347144.7,0,0,0,1,1,0,1,1
15002,6,10.1.1.6,2126477730,255.560792,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,33008.238,0.0,13710301.94,0,0,0,1,6,0,1,6
15007,6,10.1.1.8,3884774358,255.625213,0,100,0,0,0,0,0,0,94,6,16,16,0,597,0.0,22245.777,0.0,13297635.8,0,0,0,1,8,0,1,8
15027,6,10.1.1.7,1673646831,255.899129,0,100,0,0,0,0,0,0,100,0,16,16,0,257,0.0,18705.003,0.0,4824394.458,0,0,0,1,7,0,1,7
15041,6,10.1.1.3,159023198,256.187098,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,15845.634,0.0,23852115.73,0,0,0,1,3,0,1,3
15049,6,10.1.1.6,2126477730,256.374096,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,31476.547,0.0,12933083.67,0,0,0,1,6,0,1,6
15053,6,10.1.1.9,3428079016,256.413154,0,100,0,0,0,0,0,0,0,100,16,16,0,1533,0.0,6740.72,0.0,10336489.0,0,0,0,1,9,0,1,9
15070,6,10.1.1.1,595229600,256.72842,0,100,0,0,0,0,0,1,2,97,16,16,0,1482,0.0,15873.498,0.0,23538492.82,0,0,0,1,1,0,1,1
15074,6,10.1.1.8,3884774358,256.767444,0,100,0,0,0,0,0,0,97,3,16,16,0,592,0.0,22412.279,0.0,13282413.25,0,0,0,1,8,0,1,8
15096,6,10.1.1.6,2126477730,257.205174,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,30803.364,0.0,12794485.39,0,0,0,1,6,0,1,6
15112,6,10.1.1.3,159023198,257.441889,0,100,0,0,0,0,0,0,1,99,16,16,0,1493,0.0,20401.804,0.0,30462341.02,0,0,0,1,3,0,1,3
15119,6,10.1.1.7,1673646831,257.519539,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,15798.469,0.0,4115185.145,0,0,0,1,7,0,1,7
15131,6,10.1.1.8,3884774358,257.805878,0,100,0,0,0,0,0,0,94,6,16,16,0,595,0.0,24652.511,0.0,14673174.3,0,0,0,1,8,0,1,8
15147,6,10.1.1.6,2126477730,258.005652,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,31980.892,0.0,13222180.05,0,0,0,1,6,0,1,6
15161,6,10.1.1.1,595229600,258.335572,0,100,0,0,0,0,0,2,6,92,16,16,0,1430,0.0,15928.798,0.0,22784553.26,0,0,0,1,1,0,1,1
15193,6,10.1.1.6,2126477730,258.832042,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,30978.109,0.0,12926545.14,0,0,0,1,6,0,1,6
15194,6,10.1.1.3,159023198,258.844186,0,100,0,0,0,0,0,0,0,100,16,16,0,1504,0.0,18255.762,0.0,27456665.35,0,0,0,1,3,0,1,3
15201,6,10.1.1.8,3884774358,258.955798,0,100,0,0,0,0,0,0,97,3,16,15,0,571,0.0,22262.419,0.0,12723417.43,0,0,0,1,8,0,1,8
15210,6,10.1.1.7,1673646831,259.057665,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,16643.63,0.0,4314028.913,0,0,0,1,7,0,1,7
15254,6,10.1.1.1,595229600,259.747071,0,100,0,0,0,0,0,4,7,89,16,15,0,1401,0.0,18136.747,0.0,25420463.92,0,0,0,1,1,0,1,1
15259,6,10.1.1.6,2126477730,259.810632,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,26160.087,0.0,10865853.8,0,0,0,1,6,0,1,6
15271,6,10.1.1.9,3428079016,260.043798,0,100,0,0,0,0,0,0,0,100,16,16,0,1532,0.0,7051.091,0.0,10807912.23,0,0,0,1,9,0,1,9
15285,6,10.1.1.3,159023198,260.231965,0,100,0,0,0,0,0,0,0,100,16,15,0,1505,0.0,18446.741,0.0,27779316.5,0,0,0,1,3,0,1,3
15286,6,10.1.1.8,3884774358,260.236952,0,100,0,0,0,0,0,0,95,5,16,16,0,601,0.0,19981.983,0.0,12021160.71,0,0,0,1,8,0,1,8
15301,6,10.1.1.7,1673646831,260.532956,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,17352.509,0.0,4497770.229,0,0,0,1,7,0,1,7
15307,6,10.1.1.6,2126477730,260.602814,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,32315.807,0.0,13402011.68,0,0,0,1,6,0,1,6
15359,6,10.1.1.1,595229600,261.310411,0,100,0,0,0,0,0,0,10,90,16,16,0,1428,0.0,16375.197,0.0,23391641.74,0,0,0,1,1,0,1,1
15364,6,10.1.1.8,3884774358,261.375337,0,100,0,0,0,0,0,0,95,5,16,16,0,569,0.0,22487.997,0.0,12809163.21,0,0,0,1,8,0,1,8
15372,6,10.1.1.6,2126477730,261.488025,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,28919.659,0.0,11993560.98,0,0,0,1,6,0,1,6
15384,6,10.1.1.3,159023198,261.644623,0,100,0,0,0,0,0,0,0,100,16,15,0,1498,0.0,18121.867,0.0,27150906.06,0,0,0,1,3,0,1,3
15425,6,10.1.1.7,1673646831,262.334858,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,14207.211,0.0,3700694.42,0,0,0,1,7,0,1,7
15432,6,10.1.1.6,2126477730,262.390471,0,100,0,0,0,0,0,0,100,0,15,16,0,417,0.0,28367.347,0.0,11855281.79,0,0,0,1,6,0,1,6
15434,6,10.1.1.8,3884774358,262.417599,0,100,0,0,0,0,0,0,93,7,16,16,0,599,0.0,24561.966,0.0,14713600.2,0,0,0,1,8,0,1,8
15467,6,10.1.1.1,595229600,262.826093,0,100,0,0,0,0,0,1,5,94,16,16,0,1457,0.0,16890.087,0.0,24613585.46,0,0,0,1,1,0,1,1
15476,6,10.1.1.9,3428079016,262.951362,0,100,0,0,0,0,0,0,1,99,16,16,0,1518,0.0,8804.621,0.0,13366118.79,0,0,0,1,9,0,1,9
15487,6,10.1.1.3,159023198,263.127335,0,100,0,0,0,0,0,0,0,100,16,16,0,1498,0.0,17265.659,0.0,25879150.65,0,0,0,1,3,0,1,3
15500,6,10.1.1.6,2126477730,263.380544,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,25856.68,0.0,10806023.77,0,0,0,1,6,0,1,6
15506,6,10.1.1.8,3884774358,263.516106,0,100,0,0,0,0,0,0,94,6,16,16,0,604,0.0,23304.354,0.0,14079558.59,0,0,0,1,8,0,1,8
15535,6,10.1.1.7,1673646831,263.899606,0,100,0,0,0,0,0,0,100,0,16,16,0,262,0.0,16360.461,0.0,4292985.063,0,0,0,1,7,0,1,7
15561,6,10.1.1.6,2126477730,264.328137,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,27015.819,0.0,11290450.96,0,0,0,1,6,0,1,6
15563,6,10.1.1.1,595229600,264.335835,0,100,0,0,0,0,0,3,1,96,16,16,0,1468,0.0,16956.539,0.0,24905765.0,0,0,0,1,1,0,1,1
15581,6,10.1.1.3,159023198,264.587413,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,17533.31,0.0,26392540.65,0,0,0,1,3,0,1,3
15583,6,10.1.1.8,3884774358,264.597587,0,100,0,0,0,0,0,0,97,3,16,16,0,581,0.0,23671.244,0.0,13755833.23,0,0,0,1,8,0,1,8
15628,6,10.1.1.6,2126477730,265.249739,0,100,0,0,0,0,0,0,100,0,16,16,0,420,0.0,27777.717,0.0,11679974.52,0,0,0,1,6,0,1,6
15629,6,10.1.1.7,1673646831,265.252672,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,18919.994,0.0,4904062.447,0,0,0,1,7,0,1,7
15658,6,10.1.1.8,3884774358,265.801701,0,100,0,0,0,0,0,0,97,3,16,16,0,590,0.0,21260.446,0.0,12558970.74,0,0,0,1,8,0,1,8
15668,6,10.1.1.1,595229600,265.89398,0,100,0,0,0,0,0,1,6,93,16,16,0,1446,0.0,16429.793,0.0,23764052.06,0,0,0,1,1,0,1,1
15671,6,10.1.1.3,159023198,265.907448,0,100,0,0,0,0,0,0,0,100,16,16,0,1504,0.0,19393.425,0.0,29180123.68,0,0,0,1,3,0,1,3
15698,6,10.1.1.6,2126477730,266.335686,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,23573.894,0.0,9821827.068,0,0,0,1,6,0,1,6
15715,6,10.1.1.9,3428079016,266.61774,0,100,0,0,0,0,0,0,0,100,16,15,0,1528,0.0,6982.368,0.0,10671293.12,0,0,0,1,9,0,1,9
15732,6,10.1.1.7,1673646831,266.859542,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,15931.592,0.0,4129468.644,0,0,0,1,7,0,1,7
15735,6,10.1.1.8,3884774358,266.906958,0,100,0,0,0,0,0,0,90,10,16,15,0,620,0.0,23162.033,0.0,14364166.44,0,0,0,1,8,0,1,8
15751,6,10.1.1.1,595229600,267.1617,0,100,0,0,0,0,0,0,3,97,16,16,0,1493,0.0,20193.734,0.0,30164591.93,0,0,0,1,1,0,1,3
15752,6,10.1.1.6,2126477730,267.175602,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,30479.239,0.0,12581829.75,0,0,0,1,6,0,1,6
15767,6,10.1.1.3,159023198,267.455177,0,100,0,0,0,0,0,0,1,99,16,16,0,1498,0.0,16540.363,0.0,24781433.71,0,0,0,1,3,0,1,3
15804,6,10.1.1.6,2126477730,268.067152,0,100,0,0,0,0,0,0,100,0,16,16,0,420,0.0,28714.035,0.0,12073677.56,0,0,0,1,6,0,1,6
15806,6,10.1.1.8,3884774358,268.094529,0,100,0,0,0,0,0,0,95,5,16,16,0,584,0.0,21556.609,0.0,12595957.96,0,0,0,1,8,0,1,4
15842,6,10.1.1.7,1673646831,268.604251,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,14672.934,0.0,3831396.492,0,0,0,1,7,0,1,7
15852,6,10.1.1.1,595229600,268.769798,0,100,0,0,0,0,0,3,12,85,16,16,0,1375,0.0,15919.427,0.0,21894943.8,0,0,0,1,1,0,1,1
15863,6,10.1.1.3,159023198,268.932718,0,100,0,0,0,0,0,0,0,100,16,16,0,1503,0.0,17326.085,0.0,26047342.7,0,0,0,1,3,0,1,3
15870,6,10.1.1.6,2126477730,268.987181,0,100,0,0,0,0,0,0,100,0,16,15,0,414,0.0,27825.212,0.0,11539671.97,0,0,0,1,6,0,1,6
15877,6,10.1.1.8,3884774358,269.076147,0,100,0,0,0,0,0,0,97,3,16,16,0,584,0.0,26079.387,0.0,15255398.2,0,0,0,1,8,0,1,4
15902,6,10.1.1.9,3428079016,269.525745,0,100,0,0,0,0,0,0,0,100,16,16,0,1533,0.0,8803.286,0.0,13499311.04,0,0,0,1,9,0,1,9
15926,6,10.1.1.6,2126477730,269.831564,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,30317.995,0.0,12534672.04,0,0,0,1,6,0,1,6
15935,6,10.1.1.8,3884774358,270.007392,0,100,0,0,0,0,0,0,95,5,16,16,0,606,0.0,27490.085,0.0,16661190.66,0,0,0,1,8,0,1,8
15937,6,10.1.1.7,1673646831,270.015154,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,18144.409,0.0,4714643.11,0,0,0,1,7,0,1,7
15958,6,10.1.1.1,595229600,270.31008,0,100,0,0,0,0,0,1,7,92,16,16,0,1434,0.0,16620.333,0.0,23848183.47,0,0,0,1,1,0,1,1
15972,6,10.1.1.3,159023198,270.476397,0,100,0,0,0,0,0,0,1,99,16,16,0,1488,0.0,16583.759,0.0,24687246.52,0,0,0,1,3,0,1,3
15977,6,10.1.1.6,2126477730,270.60916,0,100,0,0,0,0,0,0,100,0,16,16,0,408,0.0,32921.98,0.0,13442702.95,0,0,0,1,6,0,1,6
16009,6,10.1.1.8,3884774358,271.099631,0,100,0,0,0,0,0,0,91,9,16,16,0,614,0.0,23438.091,0.0,14400362.89,0,0,0,1,8,0,1,8
16032,6,10.1.1.7,1673646831,271.372175,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,18864.854,0.0,4913917.112,0,0,0,1,7,0,1,7
16034,6,10.1.1.6,2126477730,271.391155,0,100,0,0,0,0,0,0,100,0,16,16,0,409,0.0,32736.78,0.0,13408985.0,0,0,0,1,6,0,1,6
16059,6,10.1.1.3,159023198,271.737194,0,100,0,0,0,0,0,0,0,100,16,16,0,1491,0.0,20304.616,0.0,30291239.02,0,0,0,1,3,0,1,3
16067,6,10.1.1.1,595229600,271.808243,0,100,0,0,0,0,0,2,6,92,16,15,0,1418,0.0,17087.593,0.0,24234308.53,0,0,0,1,1,0,1,1
16078,6,10.1.1.8,3884774358,272.067134,0,100,0,0,0,0,0,0,91,9,16,16,0,627,0.0,26459.864,0.0,16612561.23,0,0,0,1,8,0,1,8
16093,6,10.1.1.6,2126477730,272.30305,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,28073.406,0.0,11588702.18,0,0,0,1,6,0,1,6
16129,6,10.1.1.9,3428079016,272.93604,0,100,0,0,0,0,0,0,0,100,16,16,0,1527,0.0,7506.682,0.0,11467807.89,0,0,0,1,9,0,1,9
16132,6,10.1.1.8,3884774358,272.955619,0,100,0,0,0,0,0,0,93,7,16,16,0,603,0.0,28813.093,0.0,17389278.14,0,0,0,1,8,0,1,8
16138,6,10.1.1.6,2126477730,273.032764,0,100,0,0,0,0,0,0,100,0,16,15,0,410,0.0,35082.242,0.0,14414591.47,0,0,0,1,6,0,1,6
16141,6,10.1.1.7,1673646831,273.049199,0,100,0,0,0,0,0,0,100,0,16,15,0,259,0.0,15265.135,0.0,3956723.041,0,0,0,1,7,0,1,7
16154,6,10.1.1.1,595229600,273.233093,0,100,0,0,0,0,0,0,8,92,16,16,0,1424,0.0,17966.804,0.0,25596227.2,0,0,0,1,1,0,1,1
16160,6,10.1.1.3,159023198,273.310384,0,100,0,0,0,0,0,0,0,100,16,16,0,1512,0.0,16272.669,0.0,24619897.56,0,0,0,1,3,0,1,3
16202,6,10.1.1.6,2126477730,274.039851,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,25419.85,0.0,10656001.0,0,0,0,1,6,0,1,6
16220,6,10.1.1.8,3884774358,274.287588,0,100,0,0,0,0,0,0,96,4,16,16,0,581,0.0,19219.666,0.0,11168932.42,0,0,0,1,8,0,1,8
16233,6,10.1.1.7,1673646831,274.559464,0,100,0,0,0,0,0,0,100,0,16,16,0,264,0.0,16950.669,0.0,4480400.835,0,0,0,1,7,0,1,7
16237,6,10.1.1.3,159023198,274.577177,0,100,0,0,0,0,0,1,0,99,16,16,0,1488,0.0,20208.511,0.0,30070263.75,0,0,0,1,3,0,1,3
16249,6,10.1.1.6,2126477730,274.813165,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,33104.276,0.0,13644258.36,0,0,0,1,6,0,1,6
16254,6,10.1.1.1,595229600,274.851315,0,100,0,0,0,0,0,0,4,96,16,15,0,1491,0.0,15819.832,0.0,23590533.34,0,0,0,1,1,0,1,3
16293,6,10.1.1.8,3884774358,275.518633,0,100,0,0,0,0,0,0,94,6,16,16,0,604,0.0,20795.34,0.0,12577021.88,0,0,0,1,8,0,1,8
16301,6,10.1.1.6,2126477730,275.581785,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,33306.445,0.0,13962061.62,0,0,0,1,6,0,1,6
